feature,stat,value,cluster,k,n_transfused,n_control
dopamine_rate_mcgkgmin_std,missing_rate,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_max,mean,0.00014598540145985403,3,5,137,110
epinephrine_rate_mcgkgmin_max,median,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_max,missing_rate,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_mean,mean,0.00014598540145985403,3,5,137,110
epinephrine_rate_mcgkgmin_mean,median,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_mean,missing_rate,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_median,mean,0.00014598540145985403,3,5,137,110
epinephrine_rate_mcgkgmin_median,median,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_median,missing_rate,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_min,mean,0.00014598540145985403,3,5,137,110
epinephrine_rate_mcgkgmin_min,median,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_min,missing_rate,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_std,mean,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_std,median,0.0,3,5,137,110
epinephrine_rate_mcgkgmin_std,missing_rate,0.0,3,5,137,110
ferritin_max,mean,,3,5,137,110
ferritin_max,median,,3,5,137,110
ferritin_max,missing_rate,1.0,3,5,137,110
ferritin_mean,mean,,3,5,137,110
ferritin_mean,median,,3,5,137,110
ferritin_mean,missing_rate,1.0,3,5,137,110
ferritin_median,mean,,3,5,137,110
ferritin_median,median,,3,5,137,110
ferritin_median,missing_rate,1.0,3,5,137,110
ferritin_min,mean,,3,5,137,110
ferritin_min,median,,3,5,137,110
ferritin_min,missing_rate,1.0,3,5,137,110
ferritin_std,mean,,3,5,137,110
ferritin_std,median,,3,5,137,110
ferritin_std,missing_rate,1.0,3,5,137,110
fibrinogen_max,mean,,3,5,137,110
fibrinogen_max,median,,3,5,137,110
fibrinogen_max,missing_rate,1.0,3,5,137,110
fibrinogen_mean,mean,,3,5,137,110
fibrinogen_mean,median,,3,5,137,110
fibrinogen_mean,missing_rate,1.0,3,5,137,110
fibrinogen_median,mean,,3,5,137,110
fibrinogen_median,median,,3,5,137,110
fibrinogen_median,missing_rate,1.0,3,5,137,110
fibrinogen_min,mean,,3,5,137,110
fibrinogen_min,median,,3,5,137,110
fibrinogen_min,missing_rate,1.0,3,5,137,110
fibrinogen_std,mean,,3,5,137,110
fibrinogen_std,median,,3,5,137,110
fibrinogen_std,missing_rate,1.0,3,5,137,110
fluid_balance_daily_ml_max,mean,4720.752700729928,3,5,137,110
fluid_balance_daily_ml_max,median,3645.39,3,5,137,110
fluid_balance_daily_ml_max,missing_rate,0.0,3,5,137,110
fluid_balance_daily_ml_mean,mean,4720.752700729928,3,5,137,110
fluid_balance_daily_ml_mean,median,3645.39,3,5,137,110
fluid_balance_daily_ml_mean,missing_rate,0.0,3,5,137,110
fluid_balance_daily_ml_median,mean,4720.752700729928,3,5,137,110
fluid_balance_daily_ml_median,median,3645.39,3,5,137,110
fluid_balance_daily_ml_median,missing_rate,0.0,3,5,137,110
fluid_balance_daily_ml_min,mean,4720.752700729928,3,5,137,110
fluid_balance_daily_ml_min,median,3645.39,3,5,137,110
fluid_balance_daily_ml_min,missing_rate,0.0,3,5,137,110
fluid_balance_daily_ml_std,mean,0.0,3,5,137,110
fluid_balance_daily_ml_std,median,0.0,3,5,137,110
fluid_balance_daily_ml_std,missing_rate,0.0,3,5,137,110
fluid_balance_total_ml_max,mean,4720.752700729928,3,5,137,110
fluid_balance_total_ml_max,median,3645.39,3,5,137,110
fluid_balance_total_ml_max,missing_rate,0.0,3,5,137,110
fluid_balance_total_ml_mean,mean,4720.752700729928,3,5,137,110
fluid_balance_total_ml_mean,median,3645.39,3,5,137,110
fluid_balance_total_ml_mean,missing_rate,0.0,3,5,137,110
fluid_balance_total_ml_median,mean,4720.752700729928,3,5,137,110
fluid_balance_total_ml_median,median,3645.39,3,5,137,110
fluid_balance_total_ml_median,missing_rate,0.0,3,5,137,110
fluid_balance_total_ml_min,mean,4720.752700729928,3,5,137,110
fluid_balance_total_ml_min,median,3645.39,3,5,137,110
fluid_balance_total_ml_min,missing_rate,0.0,3,5,137,110
fluid_balance_total_ml_std,mean,0.0,3,5,137,110
fluid_balance_total_ml_std,median,0.0,3,5,137,110
fluid_balance_total_ml_std,missing_rate,0.0,3,5,137,110
ggt_max,mean,,3,5,137,110
ggt_max,median,,3,5,137,110
ggt_max,missing_rate,1.0,3,5,137,110
ggt_mean,mean,,3,5,137,110
ggt_mean,median,,3,5,137,110
ggt_mean,missing_rate,1.0,3,5,137,110
ggt_median,mean,,3,5,137,110
ggt_median,median,,3,5,137,110
ggt_median,missing_rate,1.0,3,5,137,110
ggt_min,mean,,3,5,137,110
ggt_min,median,,3,5,137,110
ggt_min,missing_rate,1.0,3,5,137,110
ggt_std,mean,,3,5,137,110
ggt_std,median,,3,5,137,110
ggt_std,missing_rate,1.0,3,5,137,110
glucose_lab_max,mean,95.34306569343066,3,5,137,110
glucose_lab_max,median,90.0,3,5,137,110
glucose_lab_max,missing_rate,0.0,3,5,137,110
glucose_lab_mean,mean,95.34306569343066,3,5,137,110
glucose_lab_mean,median,90.0,3,5,137,110
glucose_lab_mean,missing_rate,0.0,3,5,137,110
glucose_lab_median,mean,95.34306569343066,3,5,137,110
glucose_lab_median,median,90.0,3,5,137,110
glucose_lab_median,missing_rate,0.0,3,5,137,110
glucose_lab_min,mean,95.34306569343066,3,5,137,110
glucose_lab_min,median,90.0,3,5,137,110
glucose_lab_min,missing_rate,0.0,3,5,137,110
glucose_lab_std,mean,0.0,3,5,137,110
glucose_lab_std,median,0.0,3,5,137,110
glucose_lab_std,missing_rate,0.0,3,5,137,110
glucose_vital_max,mean,93.39416058394161,3,5,137,110
glucose_vital_max,median,90.0,3,5,137,110
glucose_vital_max,missing_rate,0.0,3,5,137,110
glucose_vital_mean,mean,93.39416058394161,3,5,137,110
glucose_vital_mean,median,90.0,3,5,137,110
glucose_vital_mean,missing_rate,0.0,3,5,137,110
glucose_vital_median,mean,93.39416058394161,3,5,137,110
glucose_vital_median,median,90.0,3,5,137,110
glucose_vital_median,missing_rate,0.0,3,5,137,110
glucose_vital_min,mean,93.39416058394161,3,5,137,110
glucose_vital_min,median,90.0,3,5,137,110
glucose_vital_min,missing_rate,0.0,3,5,137,110
glucose_vital_std,mean,0.0,3,5,137,110
glucose_vital_std,median,0.0,3,5,137,110
glucose_vital_std,missing_rate,0.0,3,5,137,110
hba1c_max,mean,,3,5,137,110
hba1c_max,median,,3,5,137,110
hba1c_max,missing_rate,1.0,3,5,137,110
hba1c_mean,mean,,3,5,137,110
hba1c_mean,median,,3,5,137,110
hba1c_mean,missing_rate,1.0,3,5,137,110
hba1c_median,mean,,3,5,137,110
hba1c_median,median,,3,5,137,110
hba1c_median,missing_rate,1.0,3,5,137,110
hba1c_min,mean,,3,5,137,110
hba1c_min,median,,3,5,137,110
hba1c_min,missing_rate,1.0,3,5,137,110
hba1c_std,mean,,3,5,137,110
hba1c_std,median,,3,5,137,110
hba1c_std,missing_rate,1.0,3,5,137,110
hba2_max,mean,,3,5,137,110
hba2_max,median,,3,5,137,110
hba2_max,missing_rate,1.0,3,5,137,110
hba2_mean,mean,,3,5,137,110
hba2_mean,median,,3,5,137,110
hba2_mean,missing_rate,1.0,3,5,137,110
hba2_median,mean,,3,5,137,110
hba2_median,median,,3,5,137,110
hba2_median,missing_rate,1.0,3,5,137,110
hba2_min,mean,,3,5,137,110
hba2_min,median,,3,5,137,110
hba2_min,missing_rate,1.0,3,5,137,110
hba2_std,mean,,3,5,137,110
hba2_std,median,,3,5,137,110
hba2_std,missing_rate,1.0,3,5,137,110
hbs_max,mean,,3,5,137,110
hbs_max,median,,3,5,137,110
hbs_max,missing_rate,1.0,3,5,137,110
hbs_mean,mean,,3,5,137,110
hbs_mean,median,,3,5,137,110
hbs_mean,missing_rate,1.0,3,5,137,110
hbs_median,mean,,3,5,137,110
hbs_median,median,,3,5,137,110
hbs_median,missing_rate,1.0,3,5,137,110
hbs_min,mean,,3,5,137,110
hbs_min,median,,3,5,137,110
hbs_min,missing_rate,1.0,3,5,137,110
hbs_std,mean,,3,5,137,110
hbs_std,median,,3,5,137,110
hbs_std,missing_rate,1.0,3,5,137,110
heart_rate_delta,mean,7.409166535162633,3,5,137,110
heart_rate_delta,median,8.176776429809365,3,5,137,110
heart_rate_delta,missing_rate,0.0,3,5,137,110
heart_rate_max,mean,80.05109489051095,3,5,137,110
heart_rate_max,median,70.0,3,5,137,110
heart_rate_max,missing_rate,0.0,3,5,137,110
heart_rate_mean,mean,80.05109489051095,3,5,137,110
heart_rate_mean,median,70.0,3,5,137,110
heart_rate_mean,missing_rate,0.0,3,5,137,110
heart_rate_median,mean,80.05109489051095,3,5,137,110
heart_rate_median,median,70.0,3,5,137,110
heart_rate_median,missing_rate,0.0,3,5,137,110
heart_rate_min,mean,80.05109489051095,3,5,137,110
heart_rate_min,median,70.0,3,5,137,110
heart_rate_min,missing_rate,0.0,3,5,137,110
heart_rate_post_mean,mean,87.46026142567356,3,5,137,110
heart_rate_post_mean,median,87.35501858736059,3,5,137,110
heart_rate_post_mean,missing_rate,0.0,3,5,137,110
heart_rate_pre_mean,mean,80.05109489051095,3,5,137,110
heart_rate_pre_mean,median,70.0,3,5,137,110
heart_rate_pre_mean,missing_rate,0.0,3,5,137,110
heart_rate_slope,mean,,3,5,137,110
heart_rate_slope,median,,3,5,137,110
heart_rate_slope,missing_rate,1.0,3,5,137,110
heart_rate_std,mean,0.0,3,5,137,110
heart_rate_std,median,0.0,3,5,137,110
heart_rate_std,missing_rate,0.0,3,5,137,110
height_cm_max,mean,168.1492537313433,3,5,137,110
height_cm_max,median,168.0,3,5,137,110
height_cm_max,missing_rate,0.5109489051094891,3,5,137,110
height_cm_mean,mean,168.1492537313433,3,5,137,110
height_cm_mean,median,168.0,3,5,137,110
height_cm_mean,missing_rate,0.5109489051094891,3,5,137,110
height_cm_median,mean,168.1492537313433,3,5,137,110
height_cm_median,median,168.0,3,5,137,110
height_cm_median,missing_rate,0.5109489051094891,3,5,137,110
height_cm_min,mean,168.1492537313433,3,5,137,110
height_cm_min,median,168.0,3,5,137,110
height_cm_min,missing_rate,0.5109489051094891,3,5,137,110
height_cm_std,mean,0.0,3,5,137,110
height_cm_std,median,0.0,3,5,137,110
height_cm_std,missing_rate,0.5109489051094891,3,5,137,110
hematocrit_max,mean,,3,5,137,110
hematocrit_max,median,,3,5,137,110
hematocrit_max,missing_rate,1.0,3,5,137,110
hematocrit_mean,mean,,3,5,137,110
hematocrit_mean,median,,3,5,137,110
hematocrit_mean,missing_rate,1.0,3,5,137,110
hematocrit_median,mean,,3,5,137,110
hematocrit_median,median,,3,5,137,110
hematocrit_median,missing_rate,1.0,3,5,137,110
hematocrit_min,mean,,3,5,137,110
hematocrit_min,median,,3,5,137,110
hematocrit_min,missing_rate,1.0,3,5,137,110
hematocrit_std,mean,,3,5,137,110
hematocrit_std,median,,3,5,137,110
hematocrit_std,missing_rate,1.0,3,5,137,110
hemoglobin_delta,mean,-3.8162048954039465,3,5,137,110
hemoglobin_delta,median,-4.129411764705848,3,5,137,110
hemoglobin_delta,missing_rate,0.0,3,5,137,110
hemoglobin_max,mean,13.664233576642335,3,5,137,110
hemoglobin_max,median,14.0,3,5,137,110
hemoglobin_max,missing_rate,0.0,3,5,137,110
hemoglobin_mean,mean,13.664233576642335,3,5,137,110
hemoglobin_mean,median,14.0,3,5,137,110
hemoglobin_mean,missing_rate,0.0,3,5,137,110
hemoglobin_median,mean,13.664233576642335,3,5,137,110
hemoglobin_median,median,14.0,3,5,137,110
hemoglobin_median,missing_rate,0.0,3,5,137,110
hemoglobin_min,mean,13.664233576642335,3,5,137,110
hemoglobin_min,median,14.0,3,5,137,110
hemoglobin_min,missing_rate,0.0,3,5,137,110
hemoglobin_post_mean,mean,9.84802868123839,3,5,137,110
hemoglobin_post_mean,median,9.727480916030512,3,5,137,110
hemoglobin_post_mean,missing_rate,0.0,3,5,137,110
hemoglobin_pre_mean,mean,13.664233576642335,3,5,137,110
hemoglobin_pre_mean,median,14.0,3,5,137,110
hemoglobin_pre_mean,missing_rate,0.0,3,5,137,110
hemoglobin_slope,mean,,3,5,137,110
hemoglobin_slope,median,,3,5,137,110
hemoglobin_slope,missing_rate,1.0,3,5,137,110
hemoglobin_std,mean,0.0,3,5,137,110
hemoglobin_std,median,0.0,3,5,137,110
hemoglobin_std,missing_rate,0.0,3,5,137,110
imv_on_max,mean,0.1386861313868613,3,5,137,110
imv_on_max,median,0.0,3,5,137,110
imv_on_max,missing_rate,0.0,3,5,137,110
imv_on_mean,mean,0.1386861313868613,3,5,137,110
imv_on_mean,median,0.0,3,5,137,110
imv_on_mean,missing_rate,0.0,3,5,137,110
imv_on_median,mean,0.1386861313868613,3,5,137,110
imv_on_median,median,0.0,3,5,137,110
imv_on_median,missing_rate,0.0,3,5,137,110
imv_on_min,mean,0.1386861313868613,3,5,137,110
imv_on_min,median,0.0,3,5,137,110
imv_on_min,missing_rate,0.0,3,5,137,110
imv_on_std,mean,0.0,3,5,137,110
imv_on_std,median,0.0,3,5,137,110
imv_on_std,missing_rate,0.0,3,5,137,110
lactate_delta,mean,0.7339729147414376,3,5,137,110
lactate_delta,median,0.19061583577711794,3,5,137,110
lactate_delta,missing_rate,0.0,3,5,137,110
lactate_max,mean,1.1999999999999997,3,5,137,110
lactate_max,median,1.2,3,5,137,110
lactate_max,missing_rate,0.0,3,5,137,110
lactate_mean,mean,1.1999999999999997,3,5,137,110
lactate_mean,median,1.2,3,5,137,110
lactate_mean,missing_rate,0.0,3,5,137,110
lactate_median,mean,1.1999999999999997,3,5,137,110
lactate_median,median,1.2,3,5,137,110
lactate_median,missing_rate,0.0,3,5,137,110
lactate_min,mean,1.1999999999999997,3,5,137,110
lactate_min,median,1.2,3,5,137,110
lactate_min,missing_rate,0.0,3,5,137,110
lactate_post_mean,mean,1.9339729147414377,3,5,137,110
lactate_post_mean,median,1.390615835777118,3,5,137,110
lactate_post_mean,missing_rate,0.0,3,5,137,110
lactate_pre_mean,mean,1.1999999999999997,3,5,137,110
lactate_pre_mean,median,1.2,3,5,137,110
lactate_pre_mean,missing_rate,0.0,3,5,137,110
lactate_slope,mean,,3,5,137,110
lactate_slope,median,,3,5,137,110
lactate_slope,missing_rate,1.0,3,5,137,110
lactate_std,mean,0.0,3,5,137,110
lactate_std,median,0.0,3,5,137,110
lactate_std,missing_rate,0.0,3,5,137,110
ldh_max,mean,180.0,3,5,137,110
ldh_max,median,180.0,3,5,137,110
ldh_max,missing_rate,0.0,3,5,137,110
ldh_mean,mean,180.0,3,5,137,110
ldh_mean,median,180.0,3,5,137,110
ldh_mean,missing_rate,0.0,3,5,137,110
ldh_median,mean,180.0,3,5,137,110
ldh_median,median,180.0,3,5,137,110
ldh_median,missing_rate,0.0,3,5,137,110
ldh_min,mean,180.0,3,5,137,110
ldh_min,median,180.0,3,5,137,110
ldh_min,missing_rate,0.0,3,5,137,110
ldh_std,mean,0.0,3,5,137,110
ldh_std,median,0.0,3,5,137,110
ldh_std,missing_rate,0.0,3,5,137,110
lymphocytes_abs_max,mean,2.0,3,5,137,110
lymphocytes_abs_max,median,2.0,3,5,137,110
lymphocytes_abs_max,missing_rate,0.0,3,5,137,110
lymphocytes_abs_mean,mean,2.0,3,5,137,110
lymphocytes_abs_mean,median,2.0,3,5,137,110
lymphocytes_abs_mean,missing_rate,0.0,3,5,137,110
lymphocytes_abs_median,mean,2.0,3,5,137,110
lymphocytes_abs_median,median,2.0,3,5,137,110
lymphocytes_abs_median,missing_rate,0.0,3,5,137,110
lymphocytes_abs_min,mean,2.0,3,5,137,110
lymphocytes_abs_min,median,2.0,3,5,137,110
lymphocytes_abs_min,missing_rate,0.0,3,5,137,110
lymphocytes_abs_std,mean,0.0,3,5,137,110
lymphocytes_abs_std,median,0.0,3,5,137,110
lymphocytes_abs_std,missing_rate,0.0,3,5,137,110
magnesium_max,mean,2.002919708029197,3,5,137,110
magnesium_max,median,2.0,3,5,137,110
magnesium_max,missing_rate,0.0,3,5,137,110
magnesium_mean,mean,2.002919708029197,3,5,137,110
magnesium_mean,median,2.0,3,5,137,110
magnesium_mean,missing_rate,0.0,3,5,137,110
magnesium_median,mean,2.002919708029197,3,5,137,110
magnesium_median,median,2.0,3,5,137,110
magnesium_median,missing_rate,0.0,3,5,137,110
magnesium_min,mean,2.002919708029197,3,5,137,110
magnesium_min,median,2.0,3,5,137,110
magnesium_min,missing_rate,0.0,3,5,137,110
magnesium_std,mean,0.0,3,5,137,110
magnesium_std,median,0.0,3,5,137,110
magnesium_std,missing_rate,0.0,3,5,137,110
malignant_cancer_max,mean,0.25547445255474455,3,5,137,110
malignant_cancer_max,median,0.0,3,5,137,110
malignant_cancer_max,missing_rate,0.0,3,5,137,110
malignant_cancer_mean,mean,0.25547445255474455,3,5,137,110
malignant_cancer_mean,median,0.0,3,5,137,110
malignant_cancer_mean,missing_rate,0.0,3,5,137,110
malignant_cancer_median,mean,0.25547445255474455,3,5,137,110
malignant_cancer_median,median,0.0,3,5,137,110
malignant_cancer_median,missing_rate,0.0,3,5,137,110
malignant_cancer_min,mean,0.25547445255474455,3,5,137,110
malignant_cancer_min,median,0.0,3,5,137,110
malignant_cancer_min,missing_rate,0.0,3,5,137,110
malignant_cancer_std,mean,0.0,3,5,137,110
malignant_cancer_std,median,0.0,3,5,137,110
malignant_cancer_std,missing_rate,0.0,3,5,137,110
mbp_max,mean,88.69343065693431,3,5,137,110
mbp_max,median,93.0,3,5,137,110
mbp_max,missing_rate,0.0,3,5,137,110
mbp_mean,mean,88.69343065693431,3,5,137,110
mbp_mean,median,93.0,3,5,137,110
mbp_mean,missing_rate,0.0,3,5,137,110
mbp_median,mean,88.69343065693431,3,5,137,110
mbp_median,median,93.0,3,5,137,110
mbp_median,missing_rate,0.0,3,5,137,110
mbp_min,mean,88.69343065693431,3,5,137,110
mbp_min,median,93.0,3,5,137,110
mbp_min,missing_rate,0.0,3,5,137,110
mbp_std,mean,0.0,3,5,137,110
mbp_std,median,0.0,3,5,137,110
mbp_std,missing_rate,0.0,3,5,137,110
metastatic_solid_tumor_max,mean,0.072992700729927,3,5,137,110
metastatic_solid_tumor_max,median,0.0,3,5,137,110
metastatic_solid_tumor_max,missing_rate,0.0,3,5,137,110
metastatic_solid_tumor_mean,mean,0.072992700729927,3,5,137,110
metastatic_solid_tumor_mean,median,0.0,3,5,137,110
metastatic_solid_tumor_mean,missing_rate,0.0,3,5,137,110
metastatic_solid_tumor_median,mean,0.072992700729927,3,5,137,110
metastatic_solid_tumor_median,median,0.0,3,5,137,110
metastatic_solid_tumor_median,missing_rate,0.0,3,5,137,110
metastatic_solid_tumor_min,mean,0.072992700729927,3,5,137,110
metastatic_solid_tumor_min,median,0.0,3,5,137,110
metastatic_solid_tumor_min,missing_rate,0.0,3,5,137,110
metastatic_solid_tumor_std,mean,0.0,3,5,137,110
metastatic_solid_tumor_std,median,0.0,3,5,137,110
metastatic_solid_tumor_std,missing_rate,0.0,3,5,137,110
methemoglobin_delta,mean,,3,5,137,110
methemoglobin_delta,median,,3,5,137,110
methemoglobin_delta,missing_rate,1.0,3,5,137,110
methemoglobin_max,mean,,3,5,137,110
methemoglobin_max,median,,3,5,137,110
methemoglobin_max,missing_rate,1.0,3,5,137,110
methemoglobin_mean,mean,,3,5,137,110
methemoglobin_mean,median,,3,5,137,110
methemoglobin_mean,missing_rate,1.0,3,5,137,110
methemoglobin_median,mean,,3,5,137,110
methemoglobin_median,median,,3,5,137,110
methemoglobin_median,missing_rate,1.0,3,5,137,110
methemoglobin_min,mean,,3,5,137,110
methemoglobin_min,median,,3,5,137,110
methemoglobin_min,missing_rate,1.0,3,5,137,110
methemoglobin_post_mean,mean,,3,5,137,110
methemoglobin_post_mean,median,,3,5,137,110
methemoglobin_post_mean,missing_rate,1.0,3,5,137,110
methemoglobin_pre_mean,mean,,3,5,137,110
methemoglobin_pre_mean,median,,3,5,137,110
methemoglobin_pre_mean,missing_rate,1.0,3,5,137,110
methemoglobin_slope,mean,,3,5,137,110
methemoglobin_slope,median,,3,5,137,110
methemoglobin_slope,missing_rate,1.0,3,5,137,110
methemoglobin_std,mean,,3,5,137,110
methemoglobin_std,median,,3,5,137,110
methemoglobin_std,missing_rate,1.0,3,5,137,110
mild_liver_disease_max,mean,0.20437956204379562,3,5,137,110
mild_liver_disease_max,median,0.0,3,5,137,110
mild_liver_disease_max,missing_rate,0.0,3,5,137,110
mild_liver_disease_mean,mean,0.20437956204379562,3,5,137,110
mild_liver_disease_mean,median,0.0,3,5,137,110
mild_liver_disease_mean,missing_rate,0.0,3,5,137,110
mild_liver_disease_median,mean,0.20437956204379562,3,5,137,110
mild_liver_disease_median,median,0.0,3,5,137,110
mild_liver_disease_median,missing_rate,0.0,3,5,137,110
mild_liver_disease_min,mean,0.20437956204379562,3,5,137,110
mild_liver_disease_min,median,0.0,3,5,137,110
mild_liver_disease_min,missing_rate,0.0,3,5,137,110
mild_liver_disease_std,mean,0.0,3,5,137,110
mild_liver_disease_std,median,0.0,3,5,137,110
mild_liver_disease_std,missing_rate,0.0,3,5,137,110
milrinone_rate_mcgkgmin_max,mean,0.0,3,5,137,110
milrinone_rate_mcgkgmin_max,median,0.0,3,5,137,110
milrinone_rate_mcgkgmin_max,missing_rate,0.0,3,5,137,110
milrinone_rate_mcgkgmin_mean,mean,0.0,3,5,137,110
milrinone_rate_mcgkgmin_mean,median,0.0,3,5,137,110
milrinone_rate_mcgkgmin_mean,missing_rate,0.0,3,5,137,110
milrinone_rate_mcgkgmin_median,mean,0.0,3,5,137,110
milrinone_rate_mcgkgmin_median,median,0.0,3,5,137,110
milrinone_rate_mcgkgmin_median,missing_rate,0.0,3,5,137,110
milrinone_rate_mcgkgmin_min,mean,0.0,3,5,137,110
milrinone_rate_mcgkgmin_min,median,0.0,3,5,137,110
milrinone_rate_mcgkgmin_min,missing_rate,0.0,3,5,137,110
milrinone_rate_mcgkgmin_std,mean,0.0,3,5,137,110
milrinone_rate_mcgkgmin_std,median,0.0,3,5,137,110
milrinone_rate_mcgkgmin_std,missing_rate,0.0,3,5,137,110
mpv_max,mean,,3,5,137,110
mpv_max,median,,3,5,137,110
mpv_max,missing_rate,1.0,3,5,137,110
mpv_mean,mean,,3,5,137,110
mpv_mean,median,,3,5,137,110
mpv_mean,missing_rate,1.0,3,5,137,110
mpv_median,mean,,3,5,137,110
mpv_median,median,,3,5,137,110
mpv_median,missing_rate,1.0,3,5,137,110
mpv_min,mean,,3,5,137,110
mpv_min,median,,3,5,137,110
mpv_min,missing_rate,1.0,3,5,137,110
mpv_std,mean,,3,5,137,110
mpv_std,median,,3,5,137,110
mpv_std,missing_rate,1.0,3,5,137,110
myocardial_infarct_max,mean,0.0948905109489051,3,5,137,110
myocardial_infarct_max,median,0.0,3,5,137,110
myocardial_infarct_max,missing_rate,0.0,3,5,137,110
myocardial_infarct_mean,mean,0.0948905109489051,3,5,137,110
myocardial_infarct_mean,median,0.0,3,5,137,110
myocardial_infarct_mean,missing_rate,0.0,3,5,137,110
myocardial_infarct_median,mean,0.0948905109489051,3,5,137,110
myocardial_infarct_median,median,0.0,3,5,137,110
myocardial_infarct_median,missing_rate,0.0,3,5,137,110
myocardial_infarct_min,mean,0.0948905109489051,3,5,137,110
myocardial_infarct_min,median,0.0,3,5,137,110
myocardial_infarct_min,missing_rate,0.0,3,5,137,110
myocardial_infarct_std,mean,0.0,3,5,137,110
myocardial_infarct_std,median,0.0,3,5,137,110
myocardial_infarct_std,missing_rate,0.0,3,5,137,110
nee_mcgkgmin_max,mean,0.0516058394160584,3,5,137,110
nee_mcgkgmin_max,median,0.0,3,5,137,110
nee_mcgkgmin_max,missing_rate,0.0,3,5,137,110
nee_mcgkgmin_mean,mean,0.0516058394160584,3,5,137,110
nee_mcgkgmin_mean,median,0.0,3,5,137,110
nee_mcgkgmin_mean,missing_rate,0.0,3,5,137,110
nee_mcgkgmin_median,mean,0.0516058394160584,3,5,137,110
nee_mcgkgmin_median,median,0.0,3,5,137,110
nee_mcgkgmin_median,missing_rate,0.0,3,5,137,110
nee_mcgkgmin_min,mean,0.0516058394160584,3,5,137,110
nee_mcgkgmin_min,median,0.0,3,5,137,110
nee_mcgkgmin_min,missing_rate,0.0,3,5,137,110
nee_mcgkgmin_std,mean,0.0,3,5,137,110
nee_mcgkgmin_std,median,0.0,3,5,137,110
nee_mcgkgmin_std,missing_rate,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_max,mean,0.03693430656934307,3,5,137,110
norepinephrine_rate_mcgkgmin_max,median,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_max,missing_rate,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_mean,mean,0.03693430656934307,3,5,137,110
norepinephrine_rate_mcgkgmin_mean,median,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_mean,missing_rate,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_median,mean,0.03693430656934307,3,5,137,110
norepinephrine_rate_mcgkgmin_median,median,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_median,missing_rate,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_min,mean,0.03693430656934307,3,5,137,110
norepinephrine_rate_mcgkgmin_min,median,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_min,missing_rate,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_std,mean,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_std,median,0.0,3,5,137,110
norepinephrine_rate_mcgkgmin_std,missing_rate,0.0,3,5,137,110
ntprobnp_max,mean,,3,5,137,110
ntprobnp_max,median,,3,5,137,110
ntprobnp_max,missing_rate,1.0,3,5,137,110
ntprobnp_mean,mean,,3,5,137,110
ntprobnp_mean,median,,3,5,137,110
ntprobnp_mean,missing_rate,1.0,3,5,137,110
ntprobnp_median,mean,,3,5,137,110
ntprobnp_median,median,,3,5,137,110
ntprobnp_median,missing_rate,1.0,3,5,137,110
ntprobnp_min,mean,,3,5,137,110
ntprobnp_min,median,,3,5,137,110
ntprobnp_min,missing_rate,1.0,3,5,137,110
ntprobnp_std,mean,,3,5,137,110
ntprobnp_std,median,,3,5,137,110
ntprobnp_std,missing_rate,1.0,3,5,137,110
peptic_ulcer_disease_max,mean,0.08029197080291971,3,5,137,110
peptic_ulcer_disease_max,median,0.0,3,5,137,110
peptic_ulcer_disease_max,missing_rate,0.0,3,5,137,110
peptic_ulcer_disease_mean,mean,0.08029197080291971,3,5,137,110
peptic_ulcer_disease_mean,median,0.0,3,5,137,110
peptic_ulcer_disease_mean,missing_rate,0.0,3,5,137,110
peptic_ulcer_disease_median,mean,0.08029197080291971,3,5,137,110
peptic_ulcer_disease_median,median,0.0,3,5,137,110
peptic_ulcer_disease_median,missing_rate,0.0,3,5,137,110
peptic_ulcer_disease_min,mean,0.08029197080291971,3,5,137,110
peptic_ulcer_disease_min,median,0.0,3,5,137,110
peptic_ulcer_disease_min,missing_rate,0.0,3,5,137,110
peptic_ulcer_disease_std,mean,0.0,3,5,137,110
peptic_ulcer_disease_std,median,0.0,3,5,137,110
peptic_ulcer_disease_std,missing_rate,0.0,3,5,137,110
peripheral_vascular_disease_max,mean,0.16058394160583941,3,5,137,110
peripheral_vascular_disease_max,median,0.0,3,5,137,110
peripheral_vascular_disease_max,missing_rate,0.0,3,5,137,110
peripheral_vascular_disease_mean,mean,0.16058394160583941,3,5,137,110
peripheral_vascular_disease_mean,median,0.0,3,5,137,110
peripheral_vascular_disease_mean,missing_rate,0.0,3,5,137,110
