feature,stat,value,cluster,k,n_transfused,n_control
weight_kg_mean,median,79.80000000000048,2,5,2238,210
weight_kg_mean,missing_rate,0.003127792672028597,2,5,2238,210
weight_kg_median,mean,82.46612729717616,2,5,2238,210
weight_kg_median,median,79.8,2,5,2238,210
weight_kg_median,missing_rate,0.003127792672028597,2,5,2238,210
weight_kg_min,mean,82.46612729717616,2,5,2238,210
weight_kg_min,median,79.8,2,5,2238,210
weight_kg_min,missing_rate,0.003127792672028597,2,5,2238,210
weight_kg_std,mean,0.0,2,5,2238,210
weight_kg_std,median,0.0,2,5,2238,210
weight_kg_std,missing_rate,0.003127792672028597,2,5,2238,210
age_max,mean,67.58171571696931,3,5,3194,1616
age_max,median,69.0,3,5,3194,1616
age_max,missing_rate,0.0,3,5,3194,1616
age_mean,mean,67.58171571696931,3,5,3194,1616
age_mean,median,69.0,3,5,3194,1616
age_mean,missing_rate,0.0,3,5,3194,1616
age_median,mean,67.58171571696931,3,5,3194,1616
age_median,median,69.0,3,5,3194,1616
age_median,missing_rate,0.0,3,5,3194,1616
age_min,mean,67.58171571696931,3,5,3194,1616
age_min,median,69.0,3,5,3194,1616
age_min,missing_rate,0.0,3,5,3194,1616
age_std,mean,0.0,3,5,3194,1616
age_std,median,0.0,3,5,3194,1616
age_std,missing_rate,0.0,3,5,3194,1616
aids_max,mean,0.0068879148403256105,3,5,3194,1616
aids_max,median,0.0,3,5,3194,1616
aids_max,missing_rate,0.0,3,5,3194,1616
aids_mean,mean,0.0068879148403256105,3,5,3194,1616
aids_mean,median,0.0,3,5,3194,1616
aids_mean,missing_rate,0.0,3,5,3194,1616
aids_median,mean,0.0068879148403256105,3,5,3194,1616
aids_median,median,0.0,3,5,3194,1616
aids_median,missing_rate,0.0,3,5,3194,1616
aids_min,mean,0.0068879148403256105,3,5,3194,1616
aids_min,median,0.0,3,5,3194,1616
aids_min,missing_rate,0.0,3,5,3194,1616
aids_std,mean,0.0,3,5,3194,1616
aids_std,median,0.0,3,5,3194,1616
aids_std,missing_rate,0.0,3,5,3194,1616
albumin_max,mean,,3,5,3194,1616
albumin_max,median,,3,5,3194,1616
albumin_max,missing_rate,1.0,3,5,3194,1616
albumin_mean,mean,,3,5,3194,1616
albumin_mean,median,,3,5,3194,1616
albumin_mean,missing_rate,1.0,3,5,3194,1616
albumin_median,mean,,3,5,3194,1616
albumin_median,median,,3,5,3194,1616
albumin_median,missing_rate,1.0,3,5,3194,1616
albumin_min,mean,,3,5,3194,1616
albumin_min,median,,3,5,3194,1616
albumin_min,missing_rate,1.0,3,5,3194,1616
albumin_std,mean,,3,5,3194,1616
albumin_std,median,,3,5,3194,1616
albumin_std,missing_rate,1.0,3,5,3194,1616
alkaline_phosphatase_max,mean,86.22354414527238,3,5,3194,1616
alkaline_phosphatase_max,median,75.0,3,5,3194,1616
alkaline_phosphatase_max,missing_rate,0.0,3,5,3194,1616
alkaline_phosphatase_mean,mean,80.4904995805323,3,5,3194,1616
alkaline_phosphatase_mean,median,75.0,3,5,3194,1616
alkaline_phosphatase_mean,missing_rate,0.0,3,5,3194,1616
alkaline_phosphatase_median,mean,80.95162805259862,3,5,3194,1616
alkaline_phosphatase_median,median,75.0,3,5,3194,1616
alkaline_phosphatase_median,missing_rate,0.0,3,5,3194,1616
alkaline_phosphatase_min,mean,72.34940513462743,3,5,3194,1616
alkaline_phosphatase_min,median,75.0,3,5,3194,1616
alkaline_phosphatase_min,missing_rate,0.0,3,5,3194,1616
alkaline_phosphatase_std,mean,5.43066264045479,3,5,3194,1616
alkaline_phosphatase_std,median,0.0,3,5,3194,1616
alkaline_phosphatase_std,missing_rate,0.0,3,5,3194,1616
alt_max,mean,43.95241077019411,3,5,3194,1616
alt_max,median,25.0,3,5,3194,1616
alt_max,missing_rate,0.0,3,5,3194,1616
alt_mean,mean,37.017656670595244,3,5,3194,1616
alt_mean,median,25.0,3,5,3194,1616
alt_mean,missing_rate,0.0,3,5,3194,1616
alt_median,mean,37.69818409517846,3,5,3194,1616
alt_median,median,25.0,3,5,3194,1616
alt_median,missing_rate,0.0,3,5,3194,1616
alt_min,mean,23.788040075140888,3,5,3194,1616
alt_min,median,25.0,3,5,3194,1616
alt_min,missing_rate,0.0,3,5,3194,1616
alt_std,mean,7.208851394562186,3,5,3194,1616
alt_std,median,0.0,3,5,3194,1616
alt_std,missing_rate,0.0,3,5,3194,1616
any_vasopressor_delta,mean,-0.007450017869049777,3,5,3194,1616
any_vasopressor_delta,median,0.0,3,5,3194,1616
any_vasopressor_delta,missing_rate,0.0,3,5,3194,1616
any_vasopressor_max,mean,0.20538509705698185,3,5,3194,1616
any_vasopressor_max,median,0.0,3,5,3194,1616
any_vasopressor_max,missing_rate,0.0,3,5,3194,1616
any_vasopressor_mean,mean,0.014184138408117743,3,5,3194,1616
any_vasopressor_mean,median,0.0,3,5,3194,1616
any_vasopressor_mean,missing_rate,0.0,3,5,3194,1616
any_vasopressor_median,mean,0.000939261114589856,3,5,3194,1616
any_vasopressor_median,median,0.0,3,5,3194,1616
any_vasopressor_median,missing_rate,0.0,3,5,3194,1616
any_vasopressor_min,mean,0.0,3,5,3194,1616
any_vasopressor_min,median,0.0,3,5,3194,1616
any_vasopressor_min,missing_rate,0.0,3,5,3194,1616
any_vasopressor_post_mean,mean,0.006734120539067968,3,5,3194,1616
any_vasopressor_post_mean,median,0.0,3,5,3194,1616
any_vasopressor_post_mean,missing_rate,0.0,3,5,3194,1616
any_vasopressor_pre_mean,mean,0.014184138408117743,3,5,3194,1616
any_vasopressor_pre_mean,median,0.0,3,5,3194,1616
any_vasopressor_pre_mean,missing_rate,0.0,3,5,3194,1616
any_vasopressor_slope,mean,0.0004807102809497972,3,5,3194,1616
any_vasopressor_slope,median,0.0,3,5,3194,1616
any_vasopressor_slope,missing_rate,0.0,3,5,3194,1616
any_vasopressor_std,mean,0.04628822341515266,3,5,3194,1616
any_vasopressor_std,median,0.0,3,5,3194,1616
any_vasopressor_std,missing_rate,0.0,3,5,3194,1616
apsiii_max,mean,46.77457733249843,3,5,3194,1616
apsiii_max,median,43.0,3,5,3194,1616
apsiii_max,missing_rate,0.0,3,5,3194,1616
apsiii_mean,mean,46.77457733249843,3,5,3194,1616
apsiii_mean,median,43.0,3,5,3194,1616
apsiii_mean,missing_rate,0.0,3,5,3194,1616
apsiii_median,mean,46.77457733249843,3,5,3194,1616
apsiii_median,median,43.0,3,5,3194,1616
apsiii_median,missing_rate,0.0,3,5,3194,1616
apsiii_min,mean,46.77457733249843,3,5,3194,1616
apsiii_min,median,43.0,3,5,3194,1616
apsiii_min,missing_rate,0.0,3,5,3194,1616
apsiii_std,mean,0.0,3,5,3194,1616
apsiii_std,median,0.0,3,5,3194,1616
apsiii_std,missing_rate,0.0,3,5,3194,1616
ast_max,mean,51.2504696305573,3,5,3194,1616
ast_max,median,20.0,3,5,3194,1616
ast_max,missing_rate,0.0,3,5,3194,1616
ast_mean,mean,40.12307148510378,3,5,3194,1616
ast_mean,median,20.0,3,5,3194,1616
ast_mean,missing_rate,0.0,3,5,3194,1616
ast_median,mean,40.9722917971196,3,5,3194,1616
ast_median,median,20.0,3,5,3194,1616
ast_median,missing_rate,0.0,3,5,3194,1616
ast_min,mean,19.752348152786475,3,5,3194,1616
ast_min,median,20.0,3,5,3194,1616
ast_min,missing_rate,0.0,3,5,3194,1616
ast_std,mean,11.611534780014102,3,5,3194,1616
ast_std,median,0.0,3,5,3194,1616
ast_std,missing_rate,0.0,3,5,3194,1616
bilirubin_direct_delta,mean,,3,5,3194,1616
bilirubin_direct_delta,median,,3,5,3194,1616
bilirubin_direct_delta,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_max,mean,,3,5,3194,1616
bilirubin_direct_max,median,,3,5,3194,1616
bilirubin_direct_max,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_mean,mean,,3,5,3194,1616
bilirubin_direct_mean,median,,3,5,3194,1616
bilirubin_direct_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_median,mean,,3,5,3194,1616
bilirubin_direct_median,median,,3,5,3194,1616
bilirubin_direct_median,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_min,mean,,3,5,3194,1616
bilirubin_direct_min,median,,3,5,3194,1616
bilirubin_direct_min,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_post_mean,mean,,3,5,3194,1616
bilirubin_direct_post_mean,median,,3,5,3194,1616
bilirubin_direct_post_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_pre_mean,mean,,3,5,3194,1616
bilirubin_direct_pre_mean,median,,3,5,3194,1616
bilirubin_direct_pre_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_slope,mean,,3,5,3194,1616
bilirubin_direct_slope,median,,3,5,3194,1616
bilirubin_direct_slope,missing_rate,1.0,3,5,3194,1616
bilirubin_direct_std,mean,,3,5,3194,1616
bilirubin_direct_std,median,,3,5,3194,1616
bilirubin_direct_std,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_delta,mean,,3,5,3194,1616
bilirubin_indirect_delta,median,,3,5,3194,1616
bilirubin_indirect_delta,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_max,mean,,3,5,3194,1616
bilirubin_indirect_max,median,,3,5,3194,1616
bilirubin_indirect_max,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_mean,mean,,3,5,3194,1616
bilirubin_indirect_mean,median,,3,5,3194,1616
bilirubin_indirect_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_median,mean,,3,5,3194,1616
bilirubin_indirect_median,median,,3,5,3194,1616
bilirubin_indirect_median,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_min,mean,,3,5,3194,1616
bilirubin_indirect_min,median,,3,5,3194,1616
bilirubin_indirect_min,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_post_mean,mean,,3,5,3194,1616
bilirubin_indirect_post_mean,median,,3,5,3194,1616
bilirubin_indirect_post_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_pre_mean,mean,,3,5,3194,1616
bilirubin_indirect_pre_mean,median,,3,5,3194,1616
bilirubin_indirect_pre_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_slope,mean,,3,5,3194,1616
bilirubin_indirect_slope,median,,3,5,3194,1616
bilirubin_indirect_slope,missing_rate,1.0,3,5,3194,1616
bilirubin_indirect_std,mean,,3,5,3194,1616
bilirubin_indirect_std,median,,3,5,3194,1616
bilirubin_indirect_std,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_delta,mean,,3,5,3194,1616
bilirubin_neonatal_delta,median,,3,5,3194,1616
bilirubin_neonatal_delta,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_max,mean,,3,5,3194,1616
bilirubin_neonatal_max,median,,3,5,3194,1616
bilirubin_neonatal_max,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_mean,mean,,3,5,3194,1616
bilirubin_neonatal_mean,median,,3,5,3194,1616
bilirubin_neonatal_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_median,mean,,3,5,3194,1616
bilirubin_neonatal_median,median,,3,5,3194,1616
bilirubin_neonatal_median,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_min,mean,,3,5,3194,1616
bilirubin_neonatal_min,median,,3,5,3194,1616
bilirubin_neonatal_min,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_post_mean,mean,,3,5,3194,1616
bilirubin_neonatal_post_mean,median,,3,5,3194,1616
bilirubin_neonatal_post_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_pre_mean,mean,,3,5,3194,1616
bilirubin_neonatal_pre_mean,median,,3,5,3194,1616
bilirubin_neonatal_pre_mean,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_slope,mean,,3,5,3194,1616
bilirubin_neonatal_slope,median,,3,5,3194,1616
bilirubin_neonatal_slope,missing_rate,1.0,3,5,3194,1616
bilirubin_neonatal_std,mean,,3,5,3194,1616
bilirubin_neonatal_std,median,,3,5,3194,1616
bilirubin_neonatal_std,missing_rate,1.0,3,5,3194,1616
bilirubin_total_delta,mean,0.7841303202310076,3,5,3194,1616
bilirubin_total_delta,median,-5.218048215738236e-15,3,5,3194,1616
bilirubin_total_delta,missing_rate,0.0,3,5,3194,1616
bilirubin_total_max,mean,1.2329054477144648,3,5,3194,1616
bilirubin_total_max,median,0.7,3,5,3194,1616
bilirubin_total_max,missing_rate,0.0,3,5,3194,1616
bilirubin_total_mean,mean,1.0134454029917395,3,5,3194,1616
bilirubin_total_mean,median,0.7000000000000001,3,5,3194,1616
bilirubin_total_mean,missing_rate,0.0,3,5,3194,1616
bilirubin_total_median,mean,1.0314182842830306,3,5,3194,1616
bilirubin_total_median,median,0.7,3,5,3194,1616
bilirubin_total_median,missing_rate,0.0,3,5,3194,1616
bilirubin_total_min,mean,0.6716656230432061,3,5,3194,1616
bilirubin_total_min,median,0.7,3,5,3194,1616
bilirubin_total_min,missing_rate,0.0,3,5,3194,1616
bilirubin_total_post_mean,mean,1.797575723222747,3,5,3194,1616
bilirubin_total_post_mean,median,0.6999999999999951,3,5,3194,1616
bilirubin_total_post_mean,missing_rate,0.0,3,5,3194,1616
bilirubin_total_pre_mean,mean,1.0134454029917395,3,5,3194,1616
bilirubin_total_pre_mean,median,0.7000000000000001,3,5,3194,1616
bilirubin_total_pre_mean,missing_rate,0.0,3,5,3194,1616
bilirubin_total_slope,mean,0.003674861050180998,3,5,3194,1616
bilirubin_total_slope,median,0.0,3,5,3194,1616
bilirubin_total_slope,missing_rate,0.0,3,5,3194,1616
bilirubin_total_std,mean,0.2175969370961771,3,5,3194,1616
bilirubin_total_std,median,0.0,3,5,3194,1616
bilirubin_total_std,missing_rate,0.0,3,5,3194,1616
bmi_max,mean,27.666632835820895,3,5,3194,1616
bmi_max,median,26.64,3,5,3194,1616
bmi_max,missing_rate,0.47557921102066375,3,5,3194,1616
bmi_mean,mean,27.666632835820895,3,5,3194,1616
bmi_mean,median,26.63999999999999,3,5,3194,1616
bmi_mean,missing_rate,0.47557921102066375,3,5,3194,1616
bmi_median,mean,27.666632835820895,3,5,3194,1616
bmi_median,median,26.64,3,5,3194,1616
bmi_median,missing_rate,0.47557921102066375,3,5,3194,1616
bmi_min,mean,27.666632835820895,3,5,3194,1616
bmi_min,median,26.64,3,5,3194,1616
bmi_min,missing_rate,0.47557921102066375,3,5,3194,1616
bmi_std,mean,0.0,3,5,3194,1616
bmi_std,median,0.0,3,5,3194,1616
bmi_std,missing_rate,0.47557921102066375,3,5,3194,1616
cerebrovascular_disease_max,mean,0.08891671884783969,3,5,3194,1616
cerebrovascular_disease_max,median,0.0,3,5,3194,1616
cerebrovascular_disease_max,missing_rate,0.0,3,5,3194,1616
cerebrovascular_disease_mean,mean,0.08891671884783969,3,5,3194,1616
cerebrovascular_disease_mean,median,0.0,3,5,3194,1616
cerebrovascular_disease_mean,missing_rate,0.0,3,5,3194,1616
cerebrovascular_disease_median,mean,0.08891671884783969,3,5,3194,1616
cerebrovascular_disease_median,median,0.0,3,5,3194,1616
cerebrovascular_disease_median,missing_rate,0.0,3,5,3194,1616
cerebrovascular_disease_min,mean,0.08891671884783969,3,5,3194,1616
cerebrovascular_disease_min,median,0.0,3,5,3194,1616
cerebrovascular_disease_min,missing_rate,0.0,3,5,3194,1616
cerebrovascular_disease_std,mean,0.0,3,5,3194,1616
cerebrovascular_disease_std,median,0.0,3,5,3194,1616
cerebrovascular_disease_std,missing_rate,0.0,3,5,3194,1616
chronic_pulmonary_disease_max,mean,0.22197871008140263,3,5,3194,1616
chronic_pulmonary_disease_max,median,0.0,3,5,3194,1616
chronic_pulmonary_disease_max,missing_rate,0.0,3,5,3194,1616
chronic_pulmonary_disease_mean,mean,0.22197871008140263,3,5,3194,1616
chronic_pulmonary_disease_mean,median,0.0,3,5,3194,1616
chronic_pulmonary_disease_mean,missing_rate,0.0,3,5,3194,1616
chronic_pulmonary_disease_median,mean,0.22197871008140263,3,5,3194,1616
chronic_pulmonary_disease_median,median,0.0,3,5,3194,1616
chronic_pulmonary_disease_median,missing_rate,0.0,3,5,3194,1616
chronic_pulmonary_disease_min,mean,0.22197871008140263,3,5,3194,1616
chronic_pulmonary_disease_min,median,0.0,3,5,3194,1616
chronic_pulmonary_disease_min,missing_rate,0.0,3,5,3194,1616
chronic_pulmonary_disease_std,mean,0.0,3,5,3194,1616
chronic_pulmonary_disease_std,median,0.0,3,5,3194,1616
chronic_pulmonary_disease_std,missing_rate,0.0,3,5,3194,1616
ck_total_max,mean,160.83500313087038,3,5,3194,1616
ck_total_max,median,100.0,3,5,3194,1616
ck_total_max,missing_rate,0.0,3,5,3194,1616
ck_total_mean,mean,127.67375618244382,3,5,3194,1616
ck_total_mean,median,100.0,3,5,3194,1616
ck_total_mean,missing_rate,0.0,3,5,3194,1616
ck_total_median,mean,125.89542892924233,3,5,3194,1616
ck_total_median,median,100.0,3,5,3194,1616
ck_total_median,missing_rate,0.0,3,5,3194,1616
ck_total_min,mean,94.20006261740764,3,5,3194,1616
ck_total_min,median,100.0,3,5,3194,1616
ck_total_min,missing_rate,0.0,3,5,3194,1616
ck_total_std,mean,26.543618708793698,3,5,3194,1616
ck_total_std,median,0.0,3,5,3194,1616
ck_total_std,missing_rate,0.0,3,5,3194,1616
ckmb_max,mean,,3,5,3194,1616
ckmb_max,median,,3,5,3194,1616
ckmb_max,missing_rate,1.0,3,5,3194,1616
ckmb_mean,mean,,3,5,3194,1616
ckmb_mean,median,,3,5,3194,1616
ckmb_mean,missing_rate,1.0,3,5,3194,1616
ckmb_median,mean,,3,5,3194,1616
ckmb_median,median,,3,5,3194,1616
ckmb_median,missing_rate,1.0,3,5,3194,1616
ckmb_min,mean,,3,5,3194,1616
ckmb_min,median,,3,5,3194,1616
ckmb_min,missing_rate,1.0,3,5,3194,1616
ckmb_std,mean,,3,5,3194,1616
ckmb_std,median,,3,5,3194,1616
ckmb_std,missing_rate,1.0,3,5,3194,1616
congestive_heart_failure_max,mean,0.25860989355040703,3,5,3194,1616
congestive_heart_failure_max,median,0.0,3,5,3194,1616
congestive_heart_failure_max,missing_rate,0.0,3,5,3194,1616
congestive_heart_failure_mean,mean,0.25860989355040703,3,5,3194,1616
congestive_heart_failure_mean,median,0.0,3,5,3194,1616
congestive_heart_failure_mean,missing_rate,0.0,3,5,3194,1616
congestive_heart_failure_median,mean,0.25860989355040703,3,5,3194,1616
congestive_heart_failure_median,median,0.0,3,5,3194,1616
congestive_heart_failure_median,missing_rate,0.0,3,5,3194,1616
congestive_heart_failure_min,mean,0.25860989355040703,3,5,3194,1616
congestive_heart_failure_min,median,0.0,3,5,3194,1616
congestive_heart_failure_min,missing_rate,0.0,3,5,3194,1616
congestive_heart_failure_std,mean,0.0,3,5,3194,1616
congestive_heart_failure_std,median,0.0,3,5,3194,1616
congestive_heart_failure_std,missing_rate,0.0,3,5,3194,1616
creatinine_delta,mean,0.3508900194684112,3,5,3194,1616
creatinine_delta,median,0.037098853808224475,3,5,3194,1616
creatinine_delta,missing_rate,0.0,3,5,3194,1616
creatinine_max,mean,1.3798058860363183,3,5,3194,1616
creatinine_max,median,0.9,3,5,3194,1616
creatinine_max,missing_rate,0.0,3,5,3194,1616
creatinine_mean,mean,1.1689637653312372,3,5,3194,1616
creatinine_mean,median,0.9,3,5,3194,1616
creatinine_mean,missing_rate,0.0,3,5,3194,1616
creatinine_median,mean,1.1923450219160927,3,5,3194,1616
creatinine_median,median,0.9,3,5,3194,1616
creatinine_median,missing_rate,0.0,3,5,3194,1616
creatinine_min,mean,0.8447401377582969,3,5,3194,1616
creatinine_min,median,0.9,3,5,3194,1616
creatinine_min,missing_rate,0.0,3,5,3194,1616
creatinine_post_mean,mean,1.5198537847996487,3,5,3194,1616
creatinine_post_mean,median,0.9933776468891808,3,5,3194,1616
creatinine_post_mean,missing_rate,0.0,3,5,3194,1616
creatinine_pre_mean,mean,1.1689637653312372,3,5,3194,1616
creatinine_pre_mean,median,0.9,3,5,3194,1616
creatinine_pre_mean,missing_rate,0.0,3,5,3194,1616
creatinine_slope,mean,0.001925990371759464,3,5,3194,1616
creatinine_slope,median,0.0,3,5,3194,1616
creatinine_slope,missing_rate,0.0,3,5,3194,1616
creatinine_std,mean,0.21077041992314033,3,5,3194,1616
creatinine_std,median,0.030363537046995657,3,5,3194,1616
creatinine_std,missing_rate,0.0,3,5,3194,1616
crp_max,mean,98.93333333333334,3,5,3194,1616
crp_max,median,36.5,3,5,3194,1616
crp_max,missing_rate,0.9953036944270507,3,5,3194,1616
crp_mean,mean,98.93333333333334,3,5,3194,1616
crp_mean,median,36.5,3,5,3194,1616
crp_mean,missing_rate,0.9953036944270507,3,5,3194,1616
crp_median,mean,98.93333333333334,3,5,3194,1616
crp_median,median,36.5,3,5,3194,1616
crp_median,missing_rate,0.9953036944270507,3,5,3194,1616
crp_min,mean,98.93333333333334,3,5,3194,1616
crp_min,median,36.5,3,5,3194,1616
crp_min,missing_rate,0.9953036944270507,3,5,3194,1616
crp_std,mean,0.0,3,5,3194,1616
crp_std,median,0.0,3,5,3194,1616
crp_std,missing_rate,0.9953036944270507,3,5,3194,1616
d_dimer_max,mean,,3,5,3194,1616
d_dimer_max,median,,3,5,3194,1616
d_dimer_max,missing_rate,1.0,3,5,3194,1616
d_dimer_mean,mean,,3,5,3194,1616
d_dimer_mean,median,,3,5,3194,1616
d_dimer_mean,missing_rate,1.0,3,5,3194,1616
d_dimer_median,mean,,3,5,3194,1616
d_dimer_median,median,,3,5,3194,1616
d_dimer_median,missing_rate,1.0,3,5,3194,1616
d_dimer_min,mean,,3,5,3194,1616
d_dimer_min,median,,3,5,3194,1616
d_dimer_min,missing_rate,1.0,3,5,3194,1616
d_dimer_std,mean,,3,5,3194,1616
d_dimer_std,median,,3,5,3194,1616
d_dimer_std,missing_rate,1.0,3,5,3194,1616
dbp_delta,mean,-6.484569081275385,3,5,3194,1616
dbp_delta,median,-5.4390826881431344,3,5,3194,1616
dbp_delta,missing_rate,0.0,3,5,3194,1616
dbp_max,mean,82.60535378835316,3,5,3194,1616
dbp_max,median,80.0,3,5,3194,1616
dbp_max,missing_rate,0.0,3,5,3194,1616
dbp_mean,mean,67.33698724623294,3,5,3194,1616
dbp_mean,median,68.28913270637409,3,5,3194,1616
dbp_mean,missing_rate,0.0,3,5,3194,1616
dbp_median,mean,66.8748434564809,3,5,3194,1616
dbp_median,median,68.0,3,5,3194,1616
dbp_median,missing_rate,0.0,3,5,3194,1616
dbp_min,mean,54.88994990607389,3,5,3194,1616
dbp_min,median,53.0,3,5,3194,1616
dbp_min,missing_rate,0.0,3,5,3194,1616
dbp_post_mean,mean,60.85241816495755,3,5,3194,1616
dbp_post_mean,median,59.99579831932773,3,5,3194,1616
dbp_post_mean,missing_rate,0.0,3,5,3194,1616
dbp_pre_mean,mean,67.33698724623294,3,5,3194,1616
dbp_pre_mean,median,68.28913270637409,3,5,3194,1616
dbp_pre_mean,missing_rate,0.0,3,5,3194,1616
dbp_slope,mean,-0.13025769801828194,3,5,3194,1616
dbp_slope,median,-0.039360022853672905,3,5,3194,1616
dbp_slope,missing_rate,0.0,3,5,3194,1616
dbp_std,mean,8.452470040386823,3,5,3194,1616
dbp_std,median,8.266292471899725,3,5,3194,1616
dbp_std,missing_rate,0.0,3,5,3194,1616
dementia_max,mean,0.03287413901064496,3,5,3194,1616
dementia_max,median,0.0,3,5,3194,1616
dementia_max,missing_rate,0.0,3,5,3194,1616
dementia_mean,mean,0.03287413901064496,3,5,3194,1616
dementia_mean,median,0.0,3,5,3194,1616
dementia_mean,missing_rate,0.0,3,5,3194,1616
dementia_median,mean,0.03287413901064496,3,5,3194,1616
dementia_median,median,0.0,3,5,3194,1616
dementia_median,missing_rate,0.0,3,5,3194,1616
dementia_min,mean,0.03287413901064496,3,5,3194,1616
dementia_min,median,0.0,3,5,3194,1616
dementia_min,missing_rate,0.0,3,5,3194,1616
dementia_std,mean,0.0,3,5,3194,1616
dementia_std,median,0.0,3,5,3194,1616
dementia_std,missing_rate,0.0,3,5,3194,1616
diabetes_with_cc_max,mean,0.09423919849718222,3,5,3194,1616
diabetes_with_cc_max,median,0.0,3,5,3194,1616
diabetes_with_cc_max,missing_rate,0.0,3,5,3194,1616
diabetes_with_cc_mean,mean,0.09423919849718222,3,5,3194,1616
diabetes_with_cc_mean,median,0.0,3,5,3194,1616
diabetes_with_cc_mean,missing_rate,0.0,3,5,3194,1616
diabetes_with_cc_median,mean,0.09423919849718222,3,5,3194,1616
diabetes_with_cc_median,median,0.0,3,5,3194,1616
diabetes_with_cc_median,missing_rate,0.0,3,5,3194,1616
diabetes_with_cc_min,mean,0.09423919849718222,3,5,3194,1616
diabetes_with_cc_min,median,0.0,3,5,3194,1616
diabetes_with_cc_min,missing_rate,0.0,3,5,3194,1616
diabetes_with_cc_std,mean,0.0,3,5,3194,1616
diabetes_with_cc_std,median,0.0,3,5,3194,1616
diabetes_with_cc_std,missing_rate,0.0,3,5,3194,1616
diabetes_without_cc_max,mean,0.221665623043206,3,5,3194,1616
diabetes_without_cc_max,median,0.0,3,5,3194,1616
diabetes_without_cc_max,missing_rate,0.0,3,5,3194,1616
diabetes_without_cc_mean,mean,0.221665623043206,3,5,3194,1616
diabetes_without_cc_mean,median,0.0,3,5,3194,1616
diabetes_without_cc_mean,missing_rate,0.0,3,5,3194,1616
diabetes_without_cc_median,mean,0.221665623043206,3,5,3194,1616
diabetes_without_cc_median,median,0.0,3,5,3194,1616
diabetes_without_cc_median,missing_rate,0.0,3,5,3194,1616
diabetes_without_cc_min,mean,0.221665623043206,3,5,3194,1616
diabetes_without_cc_min,median,0.0,3,5,3194,1616
diabetes_without_cc_min,missing_rate,0.0,3,5,3194,1616
diabetes_without_cc_std,mean,0.0,3,5,3194,1616
diabetes_without_cc_std,median,0.0,3,5,3194,1616
diabetes_without_cc_std,missing_rate,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_max,mean,0.003916718847839699,3,5,3194,1616
dobutamine_rate_mcgkgmin_max,median,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_max,missing_rate,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_mean,mean,0.000993614487605061,3,5,3194,1616
dobutamine_rate_mcgkgmin_mean,median,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_mean,missing_rate,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_median,mean,0.0007827175954915466,3,5,3194,1616
dobutamine_rate_mcgkgmin_median,median,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_median,missing_rate,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_min,mean,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_min,median,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_min,missing_rate,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_std,mean,0.0014149278894631026,3,5,3194,1616
dobutamine_rate_mcgkgmin_std,median,0.0,3,5,3194,1616
dobutamine_rate_mcgkgmin_std,missing_rate,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_max,mean,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_max,median,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_max,missing_rate,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_mean,mean,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_mean,median,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_mean,missing_rate,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_median,mean,0.0,3,5,3194,1616
dopamine_rate_mcgkgmin_median,median,0.0,3,5,3194,1616
